1.526548743247979401e+00,2.900728242350950392e+00
2.027078390121453744e+00,2.302007943816127167e+00
2.528149962425225716e+00,1.779359256699512226e+00
3.028669357299798470e+00,1.339216701989022651e+00
3.529202342033380457e+00,9.805952196350823380e-01
4.029729485511774456e+00,6.979819775724944719e-01
4.529931306838983929e+00,4.828584983246244633e-01
5.030472993850702679e+00,3.243730943862354610e-01
5.530987858772272503e+00,2.115247621801447098e-01
6.031517624855036175e+00,1.338047179509876949e-01
6.531922817230219280e+00,8.215032792340043466e-02
7.032447457313532269e+00,4.890277170854855082e-02
7.532728195190424358e+00,2.822278276571605488e-02
8.033254623413080608e+00,1.573178079950851918e-02
8.533784270286554730e+00,8.536556985205103962e-03
9.033930540084833538e+00,4.523248939556212891e-03
9.534475445747370159e+00,2.271345730802335015e-03
1.003498685359954301e+01,1.078118839850507153e-03
1.053553843498229448e+01,5.092692654520066409e-04
1.103592181205748979e+01,2.405732603853693826e-04
1.153644728660582963e+01,1.515905427558789001e-04
1.203696620464324418e+01,8.248564641267846446e-05
1.253749334812163774e+01,4.921979167768468922e-05
1.303793716430663530e+01,1.276233413340563372e-05
1.353845012187957231e+01,5.207305031819402301e-05
1.403898799419402721e+01,-4.426803256576776062e-05
1.453950417041778209e+01,-6.258695736136347414e-06
1.503992259502410533e+01,1.750243038063408802e-05
1.554019391536712291e+01,1.028019702405646286e-05
1.604070281982421520e+01,-2.346985308108468033e-05
1.654122722148894908e+01,-3.333988363101419154e-05
1.704178667068481445e+01,2.777620151465531414e-05
1.754259943962097168e+01,4.676434698546341442e-05
1.804311871528625488e+01,8.714324386433296201e-06
1.854366195201873779e+01,3.012542951047427590e-05
1.904392421245574596e+01,9.864158289733424793e-05
1.954405021667480469e+01,1.885476702078766459e-04
2.004456412792205455e+01,3.821284945381258073e-04
2.054509556293487194e+01,6.894530503182965406e-04
2.104559886455535533e+01,1.275869033808229224e-03
2.154596507549285533e+01,2.370168544323906015e-03
2.204649865627288463e+01,4.142638620219082392e-03
2.254681766033172252e+01,6.919371179567402295e-03
2.304729938507079723e+01,1.134232424844535195e-02
2.354785454273223877e+01,1.780326398276533412e-02
2.404792475700378418e+01,2.710111201754594398e-02
2.454803621768951416e+01,3.981455517049754811e-02
2.504854834079742432e+01,5.658031255259353409e-02
2.554909384250640869e+01,7.779287508509391547e-02
2.604961264133453369e+01,1.033856351887775943e-01
2.654992759227752686e+01,1.328669998108980566e-01
2.705047011375427246e+01,1.649698206628389952e-01
2.755055463314056396e+01,1.980703242761648053e-01
2.805106472969055531e+01,2.298076111127592969e-01
2.855159473419189808e+01,2.578250472744422206e-01
2.905199551582336781e+01,2.796727020008695774e-01
2.955246782302856801e+01,2.932208660076274231e-01
3.005300962924957631e+01,2.971298104761623260e-01
3.055313289165496826e+01,2.911134148018319490e-01
3.105365991592407227e+01,2.756951179014340836e-01
3.155392527580261230e+01,2.524294253207824412e-01
3.205430722236633301e+01,2.233697503271215301e-01
3.255483651161193848e+01,1.910843695336641168e-01
3.305536401271820068e+01,1.580179671902678662e-01
3.355589985847473145e+01,1.263549010903906866e-01
3.405592811107635498e+01,9.763001097362238034e-02
3.455645298957824707e+01,7.302506866110457240e-02
3.505687332153320312e+01,5.273483493705257569e-02
3.555730152130126953e+01,3.675791375937352556e-02
3.605823767185211892e+01,2.487698476318904450e-02
3.655856907367706299e+01,1.619137754527070691e-02
3.705909109115600586e+01,1.019041257298148803e-02
3.755929172039032693e+01,6.278310164834639481e-03
3.805970036983490701e+01,3.683230335342969116e-03
3.855993223190308328e+01,2.117188696519804823e-03
3.906051790714264627e+01,1.121445819857261501e-03
3.956101584434509988e+01,6.003257377377328513e-04
4.006151235103607888e+01,2.949531707622144068e-04
4.056195878982544656e+01,1.514744814009155705e-04
4.106244754791259766e+01,1.234174580264032236e-04
4.156315124034881592e+01,1.410289550798927689e-06
4.206351089477539062e+01,-2.272216205137689196e-05
4.256394839286804199e+01,-4.004548672421033378e-05
4.306446456909179688e+01,-4.702535061392963125e-05
4.356498837471008301e+01,4.622051057673533822e-05
4.406558060646057129e+01,-3.336138373083790499e-05
4.456593906879425049e+01,4.457345703842407596e-05
4.506645321846008301e+01,-3.892702570642054850e-05
4.556696903705596924e+01,-2.753955072209669506e-05
4.606749641895294189e+01,4.709460556325714529e-05
4.656792855262756348e+01,2.329333062089844524e-06
4.706844985485076904e+01,-2.712045380511604164e-05
4.756900668144226074e+01,1.430189438558868757e-05
4.806954193115234375e+01,1.436090445262352516e-05
4.856992793083190918e+01,-4.904034530850225580e-05
4.907046937942504883e+01,-2.680419379805574462e-05
4.957099568843841553e+01,-1.050592974005880649e-05
